Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Incident_ID,Price_Version,Pricing_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Purchase_Type,Anomaly_Flag,Duplicate_Flag,Cost_Allocation_Valid
U21800,acct-031,2025-02-15 22:42:00-08:00,Security,Vm-prem-16,78116,hrs,€5004.65,eur,ca central 1,none,na,development,,ticket9556,Automated: Disk I/O anomaly detected,INCI_2413,1,Spot,ENG,DELTA,YES,-11,na,ON_DEMAND,,,
U24231,ACCT_041,2025-01-04T02:01:00+05:30,Networking,Vm.prem.8,58951,hour,"INR5,448.98",USD,ap-southeast-1,free-tier,team_devops,Testing,res-k8s-node812,tkt-7510,System alert: CPU spike on resource,INC1701,V1.0,SPOT,DATA_SCIENCE,proj_delta,n,396,106.97,ON_DEMAND,,,
U28307,acct-037,2025-10-22 25:24,Serverless,VM-Std-16,"198,928",s,USD 4939.43,na,eu-central1,None,,na,res-k8s-node-685,,Customer Neha Gupta raised billing issue,Incident-5422,V2.0,on-demand,Operations,EPSILON,0,-165,N/A,SPOT,,,
U23711,acct-0008,2026-02-08 03:20:00+00:00,Analytics,vm-BASIC-4,146953,second,"$1,676.50",INR,ca_central_1,N/A,,Prod,N/A,tkt-2697,Access denied for user Sara Chen,INC-1006,v3,reserved,na,Alpha,false,227,na,RESERVED,,,
U28379,acct-047,2026-02-16 08:01:00,Storage,vm_std_16,325390,minute,"₹1,750.86",usd,us east 1,,grp-data,Testing,na,TICKET-3685,Automated: Disk I/O anomaly detected,Incident-4332,v1,ondemand,unknown,PROJ_BETA,Y,264,na,ON_DEMAND,,,
U27664,Acct-023,2025-06-22 25:59,Compute,Vm-BASIC-4,309860,s,INR1999.96,USD,eu-central-1,,frontend,prod,vm-683,tkt-6688,Incident follow-up for Kevin Park,,2025-Q1,ri,finance,proj_delta,No,-194,83.51,RESERVED,,,
U25800,acct-0023,2025/06/08 10:17,Networking,vm_BASIC_8,359785,second,USD 4235.90,EUR,Canada Central,na,team_backend,,N/A,tkt-9376,"Neha Gupta, 04412345678 reported latency",INCI_5562,v1.0,on_demand,ENGINEERING,unknown,Y,290,91.8,SPOT,,,
U25524,ACCT016,2025-12-06 02:44:00+00:00,Serverless,Vm.prem.2,254544,hr,"INR9,504.51",eur,ca central 1,FreeTier,team-ml,STAGING,,Ticket-8946,Ticket raised by Sara Chen (carlos.r@firm.co),incident-1328,V3,,Product,Proj-Beta,false,-144,N/A,SPOT,,,
U20877,acct-0025,2025-10-03 25:16,Compute,Vm-prem-16,255948,sec,"1,249.79",eur,Asia Pacific (Mumbai),NONE,grp-backend,TEST,na,tkt-1728,Billing dispute from arjun.s@corp.com,incident-2256,,ON-DEMAND,UNKNOWN,N/A,false,217,N/A,ON_DEMAND,,,
U26936,ACCT-040,2025-03-03 14:09:00,Networking,Vm.std.16,276063,seconds,USD 8377.12,USD,eu_central_1,na,data,TEST,N/A,ticket7306,Ticket raised by Carlos Rivera (sara.c@corp.net),Incident-6628,2025-Q4,Reserve,engineering,Epsilon,N,-493,N/A,ON_DEMAND,,,
U26691,ACCT_047,2025/01/21 13:12,Serverless,vm-Std-8,241223,hrs,₹770.24,eur,ap-south-1,free-tier,team-security,Prod,res-k8s-node536,tkt-8903,Incident follow-up for Arjun Sharma,INCI_6608,V1.0,ondemand,FINANCE,PROJ_BETA,n,-55,104.84,ON_DEMAND,,,
U21696,acct044,07-09-2025 01:15:00,Containers,VM-PREM-2,160340,minute,"3,691.99",INR,AP-SE-1,credit,,Production,res-func_509,tkt-9535,Incident follow-up for Kevin Park,INCI_8401,V2,OD,ds,na,yes,105,na,SPOT,,,
U24721,ACCT-038,31-12-2025 14:59:00,CDN,vm-prem-4,263238,hour,USD 7192.78,inr,us east 1,free-tier,team-sre,,,,Access denied for user Arjun Sharma,Incident-4842,2025-Q4,preemptible,ENGINEERING,DELTA,,256,,SPOT,,,
U24350,  ACCT-009  ,2025-07-14 25:17,Containers,vmBASIC4,63322,hrs,USD 3367.72,Us Dollar,ap-south-1,NONE,Team-DEVOPS,test,na,t-6798,support contact Carlos Rivera,,V2,On-Demand,FIN,Epsilon,0,-129,91.53,ON_DEMAND,,,
U24869,ACCT042,2025-03-17 25:07,Analytics,vm_PREM_4,355099,s,$4203.90,inr,ap-south1,NONE,ml,Production,,tkt-1239,Customer Carlos Rivera raised billing issue,,v2,OD,na,proj-alpha,n,-497,104.36,ON_DEMAND,,,
U26053,Acct-033,2026-02-27 23:37:00,Analytics,VM.BASIC.4,190909,hour,USD 2484.80,N/A,ca_central_1,N/A,grp-finops,test,RES-DB_088,T-6025,Ticket raised by Kevin Park (arjun.s@corp.com),INC-3722,2025-q4,Reserved,DS,EPSILON,YES,118,,ON_DEMAND,,,
U29093,ACCT032,2025-08-14T01:28:00+05:30,Database,VM_prem_16,"234,811",hours,"7,025.68",eur,Singapore,NONE,TEAM-FINOPS,dev,res-k8s-node585,t-1443,Customer Carlos Rivera raised billing issue,INCI_1377,N/A,Preemptible,Product,proj-epsilon,0,-11,83.02,ON_DEMAND,,,
U20578,Acct-018,08/07/2025 12:38,Compute,vm-STD-8,226912,minutes,€2082.47,inr,US-EAST-1,none,N/A,Production,RES-FUNC.400,Ticket-6924,Auto ticket: Memory utilization high,incident-1130,V1,ON-DEMAND,ENGINEERING,beta,1,-273,N/A,RESERVED,,,
U20122,acct015,2025/06/24 12:42,Database,vm_std_4,223650,minute,"₹4,491.96",Us Dollar,ap-se-1,N/A,team_backend,staging,N/A,tkt-8046,Access denied for user Neha Gupta,N/A,v1.0,OD,data science,alpha,YES,401,,SPOT,,,
U20226,acct-0027,10/03/2025 17:31,Database,Vm-BASIC-16,276331,s,"₹7,031.07",INR,AP-SOUTH-1,None,team_devops,production,res-func_062,TICKET-3283,Incident follow-up for Neha Gupta,INC4973,V2.0,ON-DEMAND,prod,alpha,Y,220,N/A,SPOT,,,
U23316,acct-023,2025/10/02 18:57,Compute,VmPREM4,270904,hours,8698.83,Us Dollar,EU Central,none,grp-devops,N/A,N/A,t-1853,Ticket raised by Sara Chen (arjun.s@corp.com),INC1192,1,ON-DEMAND,ops,Alpha,TRUE,-83,N/A,RESERVED,,,
U21554,ACCT-013,2025-10-29 15:15:00,Serverless,vm-prem-4,258456,hours,€932.92,inr,AP-SOUTH-1,FreeTier,N/A,Staging,RES-FUNC-770,ticket1690,Billing dispute from carlos.r@firm.co,INCI_6559,V1.0,OD,ds,proj-delta,True,262,na,ON_DEMAND,,,
U26677,  ACCT-032  ,07-12-2025 05:26:00,Security,vm-basic-4,"316,412",second,$698.45,,us_east_1,,TEAM-DATA,stage,RES_LB963,T-1669,Auto ticket: Memory utilization high,,2025-Q4,spot,product,proj-epsilon,Yes,-85,106,ON_DEMAND,,,
U23516,acct-018,2025-02-01 21:28:00,Networking,Vm.Std.4,40554,minutes,€3479.15,eur,ca-central-1,free-tier,team_data,stage,vm-310,TICKET-2750,Automated: Disk I/O anomaly detected,N/A,V2,reserved,engineering,Beta,FALSE,-101,104.66,SPOT,,,
U20386,  ACCT-028  ,05/26/2025 01:15,Containers,vm-PREM-2,74390,hr,₹6672.92,usd,ap_south_1,N/A,N/A,,,TKT-2676,Ticket raised by Sara Chen (kevin.p@biz.org),Incident-9947,,Spot,FINANCE,DELTA,True,52,na,SPOT,,,
U26031,acct021,04/28/2025 02:29,Storage,VM.STD.4,"322,388",minutes,₹992.98,EUR,ca_central_1,freetier,grp-finops,test,RES-DB.774,N/A,Incident follow-up for Kevin Park,INC7873,1,OD,PRODUCT,Beta,yes,173,83.34,RESERVED,,,
U28397,ACCT-004,2025-09-15 01:25:00+00:00,Compute,Vm-Std-8,216175,hrs,$3425.40,usd,ca central 1,none,devops,prod,na,T-5233,Access denied for user Arjun Sharma,INC2001,v1.0,on-demand,PROD,proj-epsilon,True,-167,,ON_DEMAND,,,
U26717,acct-011,2025-08-29 20:48:00,Database,Vm.basic.8,"301,658",hours,"USD 1,181.18",USD,AP-SE-1,CREDIT,team_finops,Staging,na,N/A,support contact Carlos Rivera,INCI_4096,V3,N/A,DS,Beta,N,-259,N/A,ON_DEMAND,,,
U21160,Acct-043,08/19/2025 19:56,Storage,vmStd2,36502,minute,USD 2920.16,N/A,CA-CENTRAL,NONE,team_data,staging,res-vm.827,,Ticket raised by Sara Chen (neha.g@company.in),INC-4694,,Reserve,Operations,proj_alpha,1,121,na,SPOT,,,
U27446,acct022,2025-07-16 05:57:00,CDN,vmPREM8,"88,131",hrs,₹5572.12,inr,eu_central_1,na,na,prod,res-func058,N/A,Customer Kevin Park raised billing issue,N/A,v1.0,RI,Ops,,YES,171,83.62,SPOT,,,
U23044,acct-0030,2025-12-08 18:22:00+00:00,Networking,Vm-PREM-4,26294,seconds,₹8998.29,N/A,eu_central_1,,FINOPS,dev,res-vm_404,TKT-9753,Billing dispute from kevin.p@biz.org,,2025-Q1,reserved,na,DELTA,true,-138,90.18,ON_DEMAND,,,
U21427,acct025,2025/03/05 02:27,CDN,VM_Std_16,179872,minutes,INR8065.59,USD,ap south 1,N/A,DATA,N/A,RES_LB-836,Ticket-4680,"Neha Gupta, 89012345 reported latency",INCI_1631,2025-Q4,On-Demand,Product,proj-alpha,y,378,na,ON_DEMAND,,,
U27415,ACCT-043,2026-02-28 18:32:00-08:00,Containers,Vm-BASIC-8,301825,sec,"₹3,163.56",Us Dollar,CA-CENTRAL,NONE,grp-finops,Testing,res-func056,TKT-5721,Auto ticket: Memory utilization high,,v3,SPOT,Data Science,UNKNOWN,No,311,90.1,ON_DEMAND,,,
U20088,acct042,2025-02-27 04:44:00,CDN,vm-prem-16,298350,minutes,"INR7,791.75",,us east 1,none,grp-sre,Testing,RES-VM_048,T-6148,Billing dispute from sara.c@corp.net,INCI_6542,v1.0,SPOT,Product,Proj-Beta,false,192,na,ON_DEMAND,,,
U25484,acct009,2025-04-16 23:58:00,Analytics,VM.std.4,137270,hr,3233.46,INR,us_east_1,FreeTier,SECURITY,na,RES-VM-998,TICKET-7647,System alert: CPU spike on resource,INCI_8437,v1,OD,PRODUCT,na,false,38,88.73,ON_DEMAND,,,
U27490,acct-030,2025-12-21T14:00:00+05:30,Security,vm-std-8,239594,hour,USD 9435.79,na,ca_central_1,free_tier,frontend,,res-func.205,,Incident follow-up for Kevin Park,INC-3724,v2,reserved,Operations,Alpha,no,16,na,SPOT,,,
U24796,ACCT-042,2025-04-09 02:56:00-08:00,Containers,Vm_BASIC_16,7877,s,"USD 7,951.98",usd,ap_southeast_1,none,SRE,na,RES_LB-291,,System alert: CPU spike on resource,,v1,ON-DEMAND,PRODUCT,Delta,N,362,,ON_DEMAND,,,
U22123,acct-039,2025/09/05 00:41,Storage,Vm-BASIC-16,"234,824",min,2241.13,inr,ca central 1,CREDIT,N/A,DEV,na,ticket5647,Auto ticket: Memory utilization high,N/A,V2,on-demand,ENG,Beta,1,440,na,SPOT,,,
U27778,ACCT_019,2025-11-13 17:39:00,Containers,Vm-STD-2,292098,minute,"€9,196.50",N/A,ca_central_1,free_tier,N/A,STAGING,N/A,,Billing dispute from sara.c@corp.net,INC-2303,V1,ON-DEMAND,ENG,epsilon,N,69,N/A,SPOT,,,
U20952,ACCT012,12-02-2026 01:30:00,Containers,vmprem8,342565,hour,"INR8,431.24",INR,us east 1,freetier,SRE,dev,res-lb-tcp.157,tkt-3833,Access denied for user Kevin Park,INC-5193,v1.0,RI,operations,na,True,473,106.08,SPOT,,,
U28286,ACCT-035,2025-06-08T09:04:00+05:30,Containers,Vm-BASIC-8,101786,hrs,"6,527.57",inr,EU-CENTRAL-1,CREDIT,na,PROD,na,TKT-8920,"Neha Gupta, 89012345 reported latency",N/A,V1.0,RESERVED,Engineering,DELTA,Yes,-283,,ON_DEMAND,,,
U29052,acct-0004,04-08-2025 18:40:00,Networking,vm_STD_2,268309,sec,INR8239.41,INR,ca_central_1,NONE,ML,N/A,res-db.361,tkt-1172,Customer Sara Chen raised billing issue,Incident-7349,,Spot,finance,PROJ-ALPHA,FALSE,-163,na,ON_DEMAND,,,
U29109,ACCT_001,02-01-2026 05:59:00,Serverless,vm_Std_4,"4,586",hrs,981.04,N/A,Canada Central,,SRE,development,RES-DB451,tkt-3162,Access denied for user Carlos Rivera,INCI_8990,V2,,ops,proj-delta,YES,-84986,N/A,ON_DEMAND,,,
U22583,ACCT-022,05-10-2025 09:48:00,Networking,vm.prem.16,82239,minute,USD 3253.22,USD,ca-central-1,NONE,grp-sre,Prod,res-vm_494,T-8135,Access denied for user Carlos Rivera,Incident-8954,V1,,prod,beta,0,-477,105.39,ON_DEMAND,,,
U27676,Acct-047,2025-10-27 08:41:00,Analytics,Vmstd8,"307,867",minute,$9981.58,eur,ca central 1,free-tier,Team-SRE,production,RES-FUNC_325,tkt-1188,Automated: Disk I/O anomaly detected,,,,ENG,PROJ_BETA,1,-68765,83.12,ON_DEMAND,,,
U20702,ACCT002,2025-02-20 25:16,Compute,Vm-prem-8,152182,sec,998.97,eur,ca_central_1,CREDIT,team_data,na,res-lb-tcp.004,t-5845,Customer Carlos Rivera raised billing issue,N/A,2025-q4,,PRODUCT,DELTA,Y,291,103.65,SPOT,,,
U20288,ACCT-008,2025-08-13 15:52:00,Containers,Vmbasic2,190572,hrs,USD 6496.47,usd,us_east_1,,team_sre,STAGING,RES_LB_423,TKT-3325,Incident follow-up for Neha Gupta,N/A,V1.0,Spot,na,,false,275,N/A,SPOT,,,
U21212,acct-0049,2026-02-06T15:38:00+05:30,CDN,VM_STD_2,"259,588",hour,$7669.63,usd,ca_central_1,credit,,test,RES-VM.242,TICKET-3355,support contact Carlos Rivera,INCI_2315,2025-q4,ri,ENGINEERING,UNKNOWN,N,-8,N/A,SPOT,,,
U22849,ACCT-016,2025-09-07 25:10,CDN,Vm_prem_2,317385,hour,$7229.27,INR₹,ap_southeast_1,None,,Production,res-db.409,T-6449,System alert: CPU spike on resource,incident-8314,V1,Reserved,PROD,UNKNOWN,False,372,na,SPOT,,,
U25001,  ACCT-048  ,2025-07-11 14:13:00-08:00,Containers,vm.STD.16,97252,hours,INR4927.61,na,ap-south1,CREDIT,Team-SECURITY,staging,res-lb-tcp-972,TICKET-1694,support contact Arjun Sharma,incident-6454,V1.0,on-demand,ops,PROJ_BETA,1,499,na,SPOT,,,
U20674,ACCT_004,2025-05-19T17:41:00+05:30,CDN,vm.prem.16,26570,hours,"INR2,871.16",INR₹,CA-CENTRAL,none,team_data,staging,vm901,tkt-7257,Automated: Disk I/O anomaly detected,INC1541,2025-q4,Reserved,Engineering,UNKNOWN,Yes,-226,83.85,SPOT,,,
U24216,acct030,2026-02-20T18:44:00+05:30,ML & AI,Vm_STD_4,169491,min,"INR1,284.10",,ap-south-1,NONE,na,STAGING,N/A,T-6680,System alert: CPU spike on resource,INC6467,v2,N/A,OPS,PROJ_BETA,true,95,na,ON_DEMAND,,,
U28505,ACCT-028,2025-09-01 01:55:00+00:00,Database,VMPREM2,311207,minute,"INR3,834.56",inr,ap-southeast-1,Credit,grp-sre,Prod,res-vm.026,tkt-5114,Billing dispute from sara.c@corp.net,INCI_6312,N/A,preemptible,prod,EPSILON,no,-414,103.3,ON_DEMAND,,,
U21018,ACCT_039,2025-11-12 25:09,Analytics,Vm-BASIC-2,326298,hour,$5965.45,EUR,Asia Pacific (Mumbai),FreeTier,sre,staging,RES-VM881,Ticket-7990,Customer Arjun Sharma raised billing issue,,2025-Q1,OD,engineering,DELTA,false,492,105.98,ON_DEMAND,,,
U26011,acct048,2025-08-01 08:11:00-08:00,Compute,Vm-prem-8,"62,668",minute,USD 7095.04,Us Dollar,USEast1,Credit,TEAM-DEVOPS,STAGING,RES-VM113,,"Neha Gupta, 9876543210 reported latency",Incident-2991,2025-Q4,Reserve,PROD,Beta,yes,-417,89.1,RESERVED,,,
U23533,acct-0047,25-09-2025 08:46:00,Networking,VM_basic_2,130014,minute,5824.45,inr,EU Central,freetier,Team-DEVOPS,Dev,RES-VM673,tkt-8287,Incident follow-up for Arjun Sharma,INC6768,v2,On-Demand,Engineering,alpha,true,-27,90.6,ON_DEMAND,,,
U22339,ACCT-032,2025-10-10 25:29,Compute,vm-BASIC-2,284959,second,€7398.32,usd,eu-central1,FreeTier,security,stage,res-k8s-node014,tkt-9720,System alert: CPU spike on resource,incident-8305,v1.0,ondemand,Engineering,alpha,TRUE,-198,82.59,RESERVED,,,
U22494,Acct-024,2025-12-02 12:14:00,Networking,Vm_Std_4,"214,980",seconds,$2743.65,INR₹,CA-CENTRAL,na,N/A,DEV,RES_LB737,tkt-6318,Incident follow-up for Arjun Sharma,Incident-2043,V2,Spot,Engineering,na,,144,N/A,RESERVED,,,
U21536,  ACCT-026  ,2026-02-16T12:04:00+05:30,ML & AI,vmBASIC16,"32,847",hour,€6756.48,,ap-south-1,free_tier,grp-data,DEV,vm901,TICKET-3920,"Neha Gupta, 89012345 reported latency",,,N/A,prod,DELTA,no,-157,89.53,ON_DEMAND,,,
U27775,acct-0026,2025-07-11 14:24:00-08:00,Storage,VM.std.4,"56,003",minutes,"$6,781.88",,eu-central-1,,ML,test,RES-FUNC315,t-5527,Access denied for user Neha Gupta,N/A,v1.0,spot,DS,proj-delta,1,-115,na,ON_DEMAND,,,
U25627,Acct-030,2025-06-12 17:48:00,Compute,Vm.BASIC.16,"105,881",seconds,"3,412.36",N/A,eucentral1,N/A,team-sre,TEST,RES_LB_092,N/A,"Neha Gupta, 9876543210 reported latency",INC-4292,2025-q1,Preemptible,Engineering,Alpha,true,-8,91.08,RESERVED,,,
U23580,ACCT_036,25-02-2025 01:32:00,Compute,VM-basic-4,33545,sec,€4158.30,INR,USEast1,None,grp-frontend,na,res-lb-tcp.631,tkt-5137,support contact Sara Chen,INC-3081,V3,RESERVED,prod,proj-epsilon,,175,na,ON_DEMAND,,,
U23327,ACCT_046,2025-11-08 25:52,Storage,Vm_Std_4,40196,seconds,$799.11,INR₹,CA-CENTRAL,,grp-devops,Production,res-func-427,Ticket-9230,Customer Kevin Park raised billing issue,INCI_3206,v2,preemptible,Product,Epsilon,Yes,113,90.62,RESERVED,,,
U28906,ACCT-043,2025-02-08 16:23:00,Storage,vm-PREM-4,"211,503",min,"5,287.55",USD,eu_central_1,na,N/A,Staging,res-db_980,N/A,Ticket raised by Arjun Sharma (carlos.r@firm.co),INCI_2169,2025-q1,preemptible,Finance,proj_delta,True,213,83.79,SPOT,,,
U22389,acct-025,06/22/2025 16:16,Storage,vm-prem-2,356606,seconds,USD 2943.27,eur,eu-central1,N/A,team-finops,stage,vm.423,N/A,Customer Neha Gupta raised billing issue,INC-3712,,RI,FINANCE,,y,-409,82.11,ON_DEMAND,,,
U29555,Acct-018,2026-02-03 25:31,Compute,vm-PREM-8,203535,hour,₹53.54,inr,ap-south-1,none,grp-backend,TEST,res-lb-tcp-681,TICKET-6521,Automated: Disk I/O anomaly detected,,,Preemptible,PRODUCT,PROJ-ALPHA,No,340,na,ON_DEMAND,,,
U25434,ACCT_012,10/25/2025 01:00,Storage,Vm_std_16,"114,578",minute,₹7433.16,Us Dollar,eu_central_1,na,Team-SRE,Staging,RES-VM111,,Access denied for user Kevin Park,,V2.0,Reserve,operations,epsilon,N,117,,ON_DEMAND,,,
U27899-DUP,ACCT017,2025-10-26 08:21:00,ML & AI,VM_BASIC_8,218891,min,USD 4848.56,inr,eucentral1,free-tier,team_data,Dev,N/A,,Ticket raised by Sara Chen (carlos.r@firm.co),Incident-4274,2025-Q4,on_demand,FIN,Epsilon,yes,122,,RESERVED,,,
U27402,ACCT_002,2025-12-23T07:59:00+05:30,Storage,vmSTD2,"160,998",sec,$6954.58,inr,us_east_1,na,grp-devops,Testing,RES-FUNC141,tkt-4128,Access denied for user Kevin Park,INCI_7004,v2,ri,prod,N/A,yes,277,103.99,RESERVED,,,
U24702,acct029,2025-03-22T06:01:00+05:30,Security,Vm.BASIC.8,"70,119",s,"USD 1,834.59",USD,us_east_1,N/A,na,test,RES-FUNC-088,tkt-8644,Auto ticket: Memory utilization high,Incident-6102,2025-q4,Spot,na,na,,474,,ON_DEMAND,,,
U28237,ACCT_018,2025-01-19 25:05,Compute,Vm-basic-4,259598,hrs,INR2373.21,inr,Singapore,credit,N/A,na,RES_LB-497,T-5335,Billing dispute from kevin.p@biz.org,Incident-1829,2025-q4,Spot,PROD,proj-alpha,Y,44,91.99,ON_DEMAND,,,
U21539,acct-034,2025-10-17T05:35:00+05:30,Containers,VM-PREM-2,350363,minute,6617.09,na,ca_central_1,N/A,BACKEND,staging,,TICKET-9988,Automated: Disk I/O anomaly detected,INCI_5113,V2,Preemptible,ops,Delta,FALSE,-57,N/A,ON_DEMAND,,,
U22215,ACCT-039,2025-10-23 08:05:00-08:00,Networking,Vm-Std-2,128738,hours,₹593.16,inr,ap-southeast-1,freetier,,development,vm913,N/A,"Neha Gupta, 9876543210 reported latency",INC-5921,V2,ON-DEMAND,unknown,proj-alpha,false,210,104.53,RESERVED,,,
U26210,Acct-012,2025-06-24 25:17,Networking,VM.Std.4,"231,603",hours,€3288.63,,us east 1,CREDIT,team_frontend,Testing,RES-FUNC-713,ticket5659,support contact Arjun Sharma,incident-5370,N/A,,UNKNOWN,beta,True,-140,N/A,SPOT,,,
U25961,ACCT_029,2025-01-22 20:39:00,Networking,VMPREM16,"124,513",sec,"€8,996.36",Us Dollar,us-east-1,CREDIT,ml,Testing,res-lb-tcp490,Ticket-1329,Automated: Disk I/O anomaly detected,INCI_9792,,spot,Data Science,Epsilon,yes,-10,na,RESERVED,,,
U24745,acct-0002,2025-12-26T09:42:00+05:30,Compute,vm-std-2,"25,112",s,INR1426.90,INR,ap-se-1,freetier,grp-security,test,res-vm.642,TICKET-4751,Customer Carlos Rivera raised billing issue,INCI_5158,N/A,ri,PRODUCT,proj-epsilon,NO,-136,83.14,ON_DEMAND,,,
U26299,Acct-030,2026-02-27T04:20:00+05:30,ML & AI,VM_basic_16,"85,301",min,"6,043.81",na,ap-southeast-1,credit,N/A,production,RES-VM450,TICKET-6832,"Neha Gupta, +1-555-0192 reported latency",N/A,2025-Q4,Reserved,Finance,proj_alpha,no,207,N/A,ON_DEMAND,,,
U27418,ACCT045,2025-05-22 10:56:00+00:00,Storage,VM.STD.2,"174,361",s,"9,186.95",na,Asia Pacific (Mumbai),credit,data,production,RES-FUNC_717,Ticket-8754,Access denied for user Carlos Rivera,INC-5254,v3,RI,Operations,,No,345,N/A,ON_DEMAND,,,
U26437,acct-006,2025-10-18 23:09:00,Security,VMSTD8,151866,hrs,€1567.28,N/A,USEast1,freetier,TEAM-ML,production,,T-8271,Incident follow-up for Neha Gupta,incident-1171,v1.0,N/A,finance,proj_alpha,FALSE,236,na,SPOT,,,
U23398,acct043,12-10-2025 16:12:00,CDN,vmstd2,332225,hours,4750.75,eur,ca central 1,,data,staging,RES-FUNC_874,T-5269,Billing dispute from arjun.s@corp.com,INC-9815,v2,reserved,eng,proj-epsilon,n,-454,83.83,RESERVED,,,
U27974,  ACCT-048  ,02/05/2025 20:56,Analytics,vm.BASIC.2,"265,630",minute,€1910.88,Us Dollar,AP-SE-1,freetier,grp-frontend,Testing,RES-DB.727,t-8816,System alert: CPU spike on resource,Incident-3570,v1.0,ON-DEMAND,ds,proj_delta,true,-97,89.1,RESERVED,,,
U25045,  ACCT-009  ,2025-12-04T17:32:00+05:30,Analytics,vmstd4,"167,801",second,₹610.94,,EU Central,NONE,grp-data,PROD,RES-K8S.643,tkt-3532,Billing dispute from neha.g@company.in,N/A,V1,ondemand,fin,,n,-307,na,SPOT,,,
U27165,ACCT-037,06/16/2025 05:31,Compute,Vm_prem_16,220738,s,$7.18,,Singapore,Credit,team_sre,Dev,N/A,TICKET-5777,Billing dispute from sara.c@corp.net,INC5949,N/A,ondemand,FINANCE,Epsilon,yes,-75778,89.46,ON_DEMAND,,,
U20267,acct-0043,2025-09-08 20:25:00+00:00,Analytics,vmSTD4,58972,min,"USD 4,196.23",,ca-central-1,CREDIT,DEVOPS,production,N/A,N/A,Incident follow-up for Sara Chen,Incident-1474,2025-Q1,Preemptible,Finance,DELTA,yes,-170,N/A,ON_DEMAND,,,
U25078,acct-007,03-02-2026 23:33:00,ML & AI,vm.Std.16,65395,hrs,₹4884.10,INR₹,ap-south1,none,TEAM-FRONTEND,Production,RES-VM-835,TKT-7428,Ticket raised by Sara Chen (kevin.p@biz.org),INCI_4998,v1.0,spot,XYZ999,beta,true,-31,na,SPOT,,,
U22260,ACCT-045,2025-02-18 15:45:00,Networking,VMBASIC4,"129,237",second,"€9,238.71",N/A,ap-south-1,none,,Production,RES-FUNC_215,,Access denied for user Arjun Sharma,incident-6531,2025-Q1,OD,ENG,DELTA,yes,-389,82.96,ON_DEMAND,,,
U26797,ACCT027,01/31/2025 17:49,Containers,vm.BASIC.8,309525,seconds,INR2908.52,USD,CA-CENTRAL,None,na,na,RES-DB.950,TKT-1021,Ticket raised by Arjun Sharma (sara.c@corp.net),INC8401,v2,preemptible,FIN,Beta,true,-40,106.54,RESERVED,,,
U27463,acct014,2025-06-02 25:58,Compute,Vm.prem.4,"137,600",second,USD 206.05,usd,EU Central,free_tier,grp-backend,dev,vm_623,tkt-2599,Auto ticket: Memory utilization high,Incident-1892,1,on_demand,Engineering,Delta,FALSE,230,N/A,ON_DEMAND,,,
U26640,ACCT-012,2025-03-13 04:54:00+00:00,Security,Vm_BASIC_2,"177,156",seconds,€4533.47,Us Dollar,ap-se-1,CREDIT,N/A,Dev,RES-K8S277,TKT-6175,support contact Neha Gupta,Incident-2631,2025-q1,,XYZ999,Beta,No,120,na,ON_DEMAND,,,
U25926,acct028,09/14/2025 16:17,Networking,VmSTD8,"267,345",hours,$6519.22,EUR,eu-central-1,,frontend,staging,N/A,,"Neha Gupta, 89012345 reported latency",Incident-8289,V1,RI,na,Proj-Beta,no,-46,83.43,SPOT,,,
U20083,Acct-043,2025-12-15 25:01,Containers,vm.PREM.16,18577,s,"3,432.00",N/A,ca_central_1,None,team_frontend,N/A,RES-DB-186,tkt-8713,Ticket raised by Sara Chen (neha.g@company.in),INC2463,v3,Reserved,prod,beta,n,-161,82.74,ON_DEMAND,,,
U21587,ACCT-041,2025-08-11 12:01:00-08:00,Networking,VM.prem.2,199648,minutes,"$5,657.71",INR,us east 1,freetier,FRONTEND,dev,res-vm_547,TKT-4597,Automated: Disk I/O anomaly detected,,v3,Preemptible,eng,Delta,NO,-221,88.38,ON_DEMAND,,,
U26721,acct-0005,2025-04-11T05:38:00+05:30,Compute,VMPREM8,159295,hours,INR441.12,eur,Singapore,N/A,team-devops,DEV,vm135,tkt-3235,System alert: CPU spike on resource,N/A,,N/A,DATA_SCIENCE,alpha,Y,-246,82.31,RESERVED,,,
U20610,  ACCT-007  ,2025/04/18 10:14,CDN,VmStd4,117394,minute,1881.31,usd,ap_south_1,freetier,,prod,,ticket7571,Automated: Disk I/O anomaly detected,,2025-Q4,OD,unknown,na,No,-448,na,SPOT,,,
U27727,  ACCT-027  ,18-11-2025 10:17:00,Analytics,Vm-BASIC-8,"72,330",hour,"1,319.22",Us Dollar,Asia Pacific (Mumbai),NONE,team_backend,PROD,res-db706,t-4392,Customer Arjun Sharma raised billing issue,INC2566,2025-Q1,SPOT,eng,Proj-Beta,y,315,na,ON_DEMAND,,,
U28913,Acct-050,2025-11-20 12:36:00+00:00,Database,Vm.PREM.16,"252,711",minutes,"₹7,298.15",usd,Singapore,free_tier,N/A,N/A,RES-DB-980,Ticket-5301,Automated: Disk I/O anomaly detected,INC-7049,V1.0,,Finance,proj-epsilon,0,-210,89.84,ON_DEMAND,,,
